"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__App__c","nFORCE__Body__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c","nPortal__Portal_Header_Text__c","nFORCE__Taxonomy_Id__c","nPortal__Portal_Icon_Path__c","nFORCE__Parameters__c","nPortal__Portal_Subheader_Text__c","nPortal__Search_Object_Filter__c","nPortal__Search_Object_Type__c","nPortal__Search_Results_Fieldset__c","nPortal__Search_Select_Active_Text__c","nFORCE__Body_Type__c","nFORCE__Description__c","nPortal__Search_Select_Text__c"
"a2EHo00000Cw9A3MAJ","005Ho00000AXMB0IAP","","Document Status","2023-10-31T13:56:27.000Z","005Ho00000AXMB0IAP","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","doc-prep-status","nfuse__docprepstatus","","n-icon-document","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42759484883951800","","doc-prep-status","","","","","","","","","",""
"a2EHo00000Cw9A4MAJ","005Ho00000AXM6UIAX","","Verifications","2023-10-31T13:56:27.000Z","005Ho00000AXMB0IAP","2023-11-03T19:40:17.000Z","005Ho00000AXM6UIAX","","","","","","verify-credit","nfuse__verificationschecklist","","","false","nforce__navigation","","","","nforce__sub_navigation","","llc_bi__ngtopbar","176b7ac3-db61-349c","","verify-credit","","","","","","","","","",""
"a2EHo00000Cw9A5MAJ","005Ho00000AXM6UIAX","","Verifications Checklist","2023-10-31T13:56:27.000Z","005Ho00000AXMB0IAP","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","verify-credit-checklist","nfuse__verificationschecklist","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42330113915726800","","verify-credit-checklist","","","","","","","","","",""
"a2EHo00000Cw9A6MAJ","005Ho00000AXMB0IAP","","Verifications Checklist","2023-10-31T13:56:27.000Z","005Ho00000AXMB0IAP","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","loan-verify-credit-checklist","nfuse__verificationschecklist","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42497093717940900","","loan-verify-credit-checklist","","","","","","","","","",""
"a2EHo00000Cw9A7MAJ","005Ho00000AXMB0IAP","","Generate Documents","2023-10-31T13:56:27.000Z","005Ho00000AXMB0IAP","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","pc-dep-docprep","nfuse__depactdocpreplanding","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42432437859509300","","pc-dep-docprep","","","","","","","","","",""
"a2EHo00000Cw9A8MAJ","005Ho00000AXMB0IAP","","Review & Submit","2023-10-31T13:56:27.000Z","005Ho00000AXMB0IAP","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","dep-docprep-review","nfuse__depactdocprepreview","","","false","nforce__navigation","","","","nforce__sub_navigation","","llc_bi__nctopbar","42518819524502700","","dep-docprep-review","","","","","","","","","",""
"a2EHo00000Cw9A9MAJ","005Ho00000AXMB0IAP","","Generate Documents","2023-10-31T13:56:27.000Z","005Ho00000AXMB0IAP","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","pm-dep-docprep","nfuse__depactdocpreplanding","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42730166018309100","","pm-dep-docprep","","","","","","","","","",""
"a2EHo00000Cw9AAMAZ","005Ho00000AXMB0IAP","","Review & Submit","2023-10-31T13:56:27.000Z","005Ho00000AXMB0IAP","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","pm-dep-docprep-review","nfuse__depactdocprepreview","","","false","nforce__navigation","","","","nforce__sub_navigation","","llc_bi__nctopbar","42777237846117600","","pm-dep-docprep-review","","","","","","","","","",""
"a2EHo00000Cw9ABMAZ","005Ho00000AXM6UIAX","","Portal Dashboard","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","ptl-dashboard","nportal__dashboard","","","false","nportal__dashboardnavigation","","","","","","","42535068051304800","","ptl-dashboard","","","","","","","","","",""
"a2EHo00000Cw9ACMAZ","005Ho00000AXM6UIAX","","Product Explorer","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","ptl-explorer","nportal__productexplorer","","","false","nportal__dashboardnavigation","","","","","","","42597255124143900","","ptl-explorer","","","","","","","","","",""
"a2EHo00000Cw9FgMAJ","005Ho00000AXM6UIAX","","Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","loan-bus-connected-relationship-details","llc_bi__relationship_details_app","","","false","nforce__navigation","","","a2GHo000001ueKWMAY","nforce__sub_navigation","","nforce__nctopbar","42343861504726400","","loan-bus-connected-relationship-details","","","","","","","","","",""
"a2EHo00000Cw9FhMAJ","005Ho00000AXM6UIAX","","Know Your Customer","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","loan-bus-connected-kyc","llc_bi__questionnaire_relationship_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42731679519870600","","loan-bus-connected-kyc","","","","","","","","","",""
"a2EHo00000Cw9FiMAJ","005Ho00000AXM6UIAX","","Documents","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","loan-bus-connected-documents","llc_bi__retail_customer_creation_docman","","","false","nFORCE__Navigation","","","","nFORCE__Sub_Navigation","","nforce__nctopbar","42973547697298500","","loan-bus-connected-documents","","","","","","","","","",""
"a2EHo00000Cw9FjMAJ","005Ho00000AXM6UIAX","","Summary","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","loan-bus-summary","llc_bi__new_customer_summary_app","","","false","nforce__navigation","","","a2GHo000001ueKWMAY","nforce__sub_navigation","","nforce__nctopbar","42605168320790500","","loan-bus-summary","","","","","","","","","",""
"a2EHo00000Cw9FkMAJ","005Ho00000AXM6UIAX","","Finish","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","loan-bus-finish","llc_bi__customer_creation_finish_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42635798143950800","","loan-bus-finish","","","","","","","","","",""
"a2EHo00000Cw9FlMAJ","005Ho00000AXM6UIAX","","Choose a Product Line","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","selection","llc_bi__product_line_selection_app","","","false","nforce__blank","","","","nforce__sub_navigation","","nforce__nctopbar","42026424853476900","","selection","","","","","","","","","",""
"a2EHo00000Cw9FmMAJ","005Ho00000AXM6UIAX","","Product Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","pc-product-details","nforce__blank","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42315220753414600","","pc-product-details","","","","","","","","","",""
"a2EHo00000Cw9FnMAJ","005Ho00000AXM6UIAX","","Product Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","pc-product-selection","llc_bi__product_selection_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42230393977873600","","pc-product-selection","","","","","","","","","",""
"a2EHo00000Cw9FoMAJ","005Ho00000AXM6UIAX","","Know Your Customer","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","pc-kyc","llc_bi__questionnaire_deposit_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42300907063224500","","pc-kyc","","","","","","","","","",""
"a2EHo00000Cw9FpMAJ","005Ho00000AXM6UIAX","","Beneficiary","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","pc-beneficiary","llc_bi__beneficiary_app","","","false","nforce__navigation","","","a2GHo000001ueKXMAY","nforce__sub_navigation","","nforce__nctopbar","42800683033467700","","pc-beneficiary","","","","","","","","","",""
"a2EHo00000Cw9FqMAJ","005Ho00000AXM6UIAX","","Ownership & Roles","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","pc-ownership-and-roles","nforce__blank","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42981764520261800","","pc-ownership-and-roles","","","","","","","","","",""
"a2EHo00000Cw9FrMAJ","005Ho00000AXM6UIAX","","Account Structure & Roles","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","pc-account-structure-and-roles","llc_bi__structure_and_roles_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42282693176971200","","pc-account-structure-and-roles","","","","","","","","","",""
"a2EHo00000Cw9FsMAJ","005Ho00000AXM6UIAX","","Ancillary Services","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","pc-ancillary-services","llc_bi__ancillary_products_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42379018245519300","","pc-ancillary-services","","","","","","","","","",""
"a2EHo00000Cw9FvMAJ","005Ho00000AXM6UIAX","","Questionnaires","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","questions","llc_bi__questionnaire_admin_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42363962839426600","","questions","","","","","","","","","",""
"a2EHo00000Cw9FwMAJ","005Ho00000AXM6UIAX","","Document Manager","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","unidoc","ndoc__universaldocmanconfiglandingpage","","","false","nforce__navigation","4.0","","","nforce__sub_navigation","","nforce__topbar","42692383751537500","","unidoc","","","","","","","","","",""
"a2EHo00000Cw9FxMAJ","005Ho00000AXM6UIAX","","Deposit Accounts","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","unidoc-LLC_BI__Deposit__c","ndoc__universaldocmanconfiguration","","","false","nforce__navigation","1.0","","","nforce__sub_navigation","","nforce__topbar","42578866279751800","","unidoc-LLC_BI__Deposit__c","","","","","","","","","",""
"a2EHo00000Cw9FyMAJ","005Ho00000AXM6UIAX","","Treasury Management","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","unidoc-LLC_BI__Treasury_Service__c","ndoc__universaldocmanconfiguration","","","false","nforce__navigation","2.0","","","nforce__sub_navigation","","nforce__topbar","42491909366815900","","unidoc-LLC_BI__Treasury_Service__c","","","","","","","","","",""
"a2EHo00000Cw9FzMAJ","005Ho00000AXM6UIAX","","Relationships","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","unidoc-Account","ndoc__universaldocmanconfiguration","","","false","nforce__navigation","3.0","","","nforce__sub_navigation","","nforce__topbar","42271426899118300","","unidoc-Account","","","","","","","","","",""
"a2EHo00000Cw9G2MAJ","005Ho00000AXM6UIAX","","Collateral Pledged","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","collateral-pledged","nforce__korelatedtable","","n-icon-relationship","false","nforce__navigation","","","a2GHo000001ueKaMAI","nforce__sub_navigation","","nforce__topbar","42856978155953300","","collateral-pledged","","","","","","","","","",""
"a2EHo00000Cw9LaMAJ","005Ho00000AXM6UIAX","","Approved Fees","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-approved-fees","nforce__korelatedtable","","n-icon-relationship","false","nforce__navigation","","","a2GHo000001ueNAMAY","nforce__sub_navigation","","nforce__topbar","37631620937670651","","booked-approved-fees","","","","","","","","","",""
"a2EHo00000Cw9LbMAJ","005Ho00000AXM6UIAX","","Third Party Reports","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-third-party-reports","nforce__korelatedtable","","n-icon-relationship","false","nforce__navigation","","","a2GHo000001ueNBMAY","nforce__sub_navigation","","nforce__topbar","27781620937670652","","booked-third-party-reports","","","","","","","","","",""
"a2EHo00000Cw9LcMAJ","005Ho00000AXM6UIAX","","Approved Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-approved-details","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueNCMAY","nforce__sub_navigation","","nforce__topbar","37881620937670652","","booked-approved-details","","","","","","","","","",""
"a2EHo00000Cw9LdMAJ","005Ho00000AXM6UIAX","","Participations","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-participations","nforce__ncrelatedlist","","n-icon-relationship","false","nforce__navigation","","","a2GHo000001ueNDMAY","nforce__sub_navigation","","nforce__topbar","26861620937670653","","booked-participations","","","","","","","","","",""
"a2EHo00000Cw9LeMAJ","005Ho00000AXM6UIAX","","Pricing","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-pricing","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueNEMAY","nforce__sub_navigation","","nforce__topbar","29281620937670654","","booked-pricing","","","","","","","","","",""
"a2EHo00000Cw9LfMAJ","005Ho00000AXM6UIAX","","Adverse Action","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","action-booked-adverse-action","llc_bi__adverseaction","","n-icon-reject","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","78161620937670654","","action-booked-adverse-action","","","","","","","","","",""
"a2EHo00000Cw9LgMAJ","005Ho00000AXM6UIAX","","Adverse Actions","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-adverse-actions","nforce__korelatedtable","","n-icon-reject","false","nforce__navigation","","","a2GHo000001ueNFMAY","nforce__sub_navigation","","nforce__topbar","80591620937670655","","booked-adverse-actions","","","","","","","","","",""
"a2EHo00000Cw9LhMAJ","005Ho00000AXM6UIAX","","Loan Team","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-loan-team","nforce__korelatedtable","","n-icon-team","false","nforce__navigation","","","a2GHo000001ueNGMAY","nforce__sub_navigation","","nforce__topbar","98531620937670655","","booked-loan-team","","","","","","","","","",""
"a2EHo00000Cw9LiMAJ","005Ho00000AXM6UIAX","","Change Product","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","action-booked-change-product","llc_bi__loanproducts","","n-icon-counter_offer","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","09961620937670656","","action-booked-change-product","","","","","","","","","",""
"a2EHo00000Cw9LjMAJ","005Ho00000AXM6UIAX","","Copy Loan","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","action-booked-copy-loan","llc_bi__loanproducts","","n-icon-copy_loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","99111620937670657","","action-booked-copy-loan","","","","","","","","","",""
"a2EHo00000Cw9LkMAJ","005Ho00000AXM6UIAX","","Generate Forms","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","action-booked-generate-forms","nforms__newformgenerator","","n-icon-generate","false","nFORCE__Navigation","","","","nFORCE__Sub_Navigation","","nFORCE__Topbar","22121620937670657","","action-booked-generate-forms","","","","","","","","","",""
"a2EHo00000Cw9LlMAJ","005Ho00000AXM6UIAX","","Balance Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-balance-details","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueNHMAY","nforce__sub_navigation","","nforce__topbar","89241620937670658","","booked-balance-details","","","","","","","","","",""
"a2EHo00000Cw9LmMAJ","005Ho00000AXM6UIAX","","Booked Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-booked-information","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueNIMAY","nforce__sub_navigation","","nforce__topbar","10261620937670659","","booked-booked-information","","","","","","","","","",""
"a2EHo00000Cw9LnMAJ","005Ho00000AXM6UIAX","","Collateral","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-collateral2","nforce__korelatedtable","","n-icon-collateral","false","nforce__navigation","","","a2GHo000001ueNJMAY","nforce__sub_navigation","","nforce__topbar","76021620937670659","","booked-collateral2","","","","","","","","","",""
"a2EHo00000Cw9LoMAJ","005Ho00000AXM6UIAX","","CRA Reporting","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-cra-reporting","llc_bi__cra_reporting","","n-icon-treasury_management","false","nforce__navigation","","","a2GHo000001ueNKMAY","nforce__sub_navigation","","nforce__topbar","27421620937670660","","booked-cra-reporting","","","","","","","","","",""
"a2EHo00000Cw9LpMAJ","005Ho00000AXM6UIAX","","Manage Covenants","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-manage-covenants","llc_bi__loancovenantmanagerui","","n-icon-covenant","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","91491620937670661","","booked-manage-covenants","","","","","","","","","",""
"a2EHo00000Cw9LqMAJ","005Ho00000AXM6UIAX","","Covenants","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-covenants","llc_bi__loancovenantrelatedlist","","n-icon-covenant","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","66271620937670661","","booked-covenants","","","","","","","","","",""
"a2EHo00000Cw9LrMAJ","005Ho00000AXM6UIAX","","Loan Dashboard","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-loan-dashboard","llc_bi__loan_dashboard","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueNLMAY","nforce__sub_navigation","","nforce__topbar","42621620937670662","","booked-loan-dashboard","","","","","","","","","",""
"a2EHo00000Cw9LsMAJ","005Ho00000AXM6UIAX","","Compliance","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-compliance","llc_bi__hmda_applicants","","n-icon-hmda","false","nforce__navigation","","","a2GHo000001ueNMMAY","nforce__sub_navigation","","nforce__topbar","82301620937670662","","booked-compliance","","","","","","","","","",""
"a2EHo00000Cw9LtMAJ","005Ho00000AXM6UIAX","","Loan Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-loan-information","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueNNMAY","nforce__sub_navigation","","nforce__topbar","49541620937670663","","booked-loan-information","","","","","","","","","",""
"a2EHo00000Cw9LuMAJ","005Ho00000AXM6UIAX","","Borrowing Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-borrowing-structure","nforce__korelatedtable","","n-icon-relationship","false","nforce__navigation","","","a2GHo000001ueNOMAY","nforce__sub_navigation","","nforce__topbar","71241620937670664","","booked-borrowing-structure","","","","","","","","","",""
"a2EHo00000Cw9LvMAJ","005Ho00000AXM6UIAX","","Budget Details L","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-budget-details-l","llc_bi__budget_detail_app","","","false","nforce__navigation","","","a2GHo000001ueNPMAY","nforce__sub_navigation","","nforce__topbar","36251620937670664","","booked-budget-details-l","","","","","","","","","",""
"a2EHo00000Cw9LwMAJ","005Ho00000AXM6UIAX","","Manage Budget L","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-manage-budget-l","llc_bi__manage_budget_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","53321620937670665","","booked-manage-budget-l","","","","","","","","","",""
"a2EHo00000Cw9ADMAZ","005Ho00000AXM6UIAX","","Portal Access","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","tool-portal-access","nportal__portalaccess","","n-icon-team","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42244814648666600","","tool-portal-access","","","","","","","","","",""
"a2EHo00000Cw9AEMAZ","005Ho00000AXMAwIAP","","Experience Designer","2023-10-31T13:56:27.000Z","005Ho00000AXMAwIAP","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","experience-designer-admin","nforce__layouteditor","","n-icon-misc18","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42874308737486800","","experience-designer-admin","","","","","","","","","",""
"a2EHo00000Cw9AFMAZ","005Ho00000AXMAwIAP","","Layout Editor","2023-10-31T13:56:27.000Z","005Ho00000AXMAwIAP","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","layout-editor","nforce__layouteditor","","n-icon-misc18","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42207090954158400","","layout-editor","","","","","","","","","",""
"a2EHo00000Cw9AGMAZ","005Ho00000AXM6UIAX","","Treasury Services Summary","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","relationship-treasury-services-summary","llc_bi__treasuryservicessummary","","","false","nforce__inline_navigation","","","","nforce__sub_navigation","","nforce__blank","42789930391563500","","relationship-treasury-services-summary","","","","","","","","","",""
"a2EHo00000Cw9AHMAZ","005Ho00000AXM6UIAX","","Total Exposure Summary","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","total-exposure","llc_bi__totalexposureaccount","","","false","nforce__inline_navigation","","","a2GHo000001ueJ5MAI","nforce__sub_navigation","","nforce__blank","42133487890776500","","total-exposure","","","","","","","","","",""
"a2EHo00000Cw9AIMAZ","005Ho00000AXM6UIAX","","Recalculate Loan","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","action-recalculate-loan","llc_bi__recalculateloan","","n-icon-misc31","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42404263368851600","","action-recalculate-loan","","","","","","","","","",""
"a2EHo00000Cw9AJMAZ","005Ho00000AXM6UIAX","","Participation","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","syndication-participation","","","","false","","","","","","","","42815384109761000","","syndication-participation","","","","","","","","","",""
"a2EHo00000Cw9AKMAZ","005Ho00000AXM6UIAX","","Participation Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","syndication-participation-details","nforce__ncdatagrid","","","false","nforce__navigation","","","a2GHo000001ueJ6MAI","nforce__sub_navigation","","nforce__topbar","42809676640223200","","syndication-participation-details","","","","","","","","","",""
"a2EHo00000Cw9ALMAZ","005Ho00000AXM6UIAX","","Syndications Summary","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","syndication-participation-summary","nforce__korelatedtable","","","false","nforce__navigation","","","a2GHo000001ueJ7MAI","nforce__sub_navigation","","nforce__topbar","42829161873436700","","syndication-participation-summary","","","","","","","","","",""
"a2EHo00000Cw9AMMAZ","005Ho00000AXM6UIAX","","Maintenance Configuration","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","treasury-maintenance-configuration","llc_bi__treasurymaintenanceconfiguration","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42627222425224100","","treasury-maintenance-configuration","","","","","","","","","",""
"a2EHo00000Cw9ANMAZ","005Ho00000AXM6UIAX","","Total Exposure Admin","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","total-exposure-admin","llc_bi__totalexposureadmin","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42325086923993100","","total-exposure-admin","","","","","","","","","",""
"a2EHo00000Cw9AOMAZ","005Ho00000AXM6UIAX","","Counterparty Report","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","counterparty-report","nforce__korelatedtable","","n-icon-loan","false","nforce__inline_navigation","","","a2GHo000001ueJ8MAI","nforce__sub_navigation","","nforce__topbar","42218930709551500","","counterparty-report","","","","","","","","","",""
"a2EHo00000Cw9APMAZ","005Ho00000AXM6UIAX","","Document Manager","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","tool-counterparty-unidocman","NDOC__UniversalDocMan","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42505373187801300","","tool-counterparty-unidocman","","","","","","","","","",""
