"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","nFORCE__Screen_Section__c","nFORCE__Display_Order__c","nFORCE__Field_Set_Key__c","nFORCE__Layout__c","nFORCE__Parent_Configuration__c","nFORCE__Parent_Relationship_Name__c","nFORCE__Section_Header__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Filter_Criteria__c","nFORCE__Limit__c","nFORCE__Offset_By_Limit__c","nFORCE__Sort_Criteria__c","nFORCE__Unique__c"
"a2HHo000002Bi30MAC","","SC-000011286","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBesMAG","0.01","nRetail__Applicant_Schedule","","","","","345765723668425656","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002Bi31MAC","","SC-000011287","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBetMAG","1.01","nRetail__Application_Details","","","","","872348761467483452365","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002Bi32MAC","","SC-000011288","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBeuMAG","2.01","nRetail__Applicant_Details","","","","","864756352512425672","Contact","","","false","","false"
"a2HHo000002Bi3fMAC","","SC-000011327","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBXgMAO","1.01","","a2CHo000006EEg4MAG","","","","42143709369826256","LLC_BI__Loan__c","","0.0","false","","false"
"a2HHo000002Bi3gMAC","","SC-000011331","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBf9MAG","1.01","LLC_BI__Add_Debt_Account","","","","Relationship Add Debt","59331562008947616","LLC_BI__Debt__c","","","false","","false"
"a2HHo000002Bi3hMAC","","SC-000011332","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBfAMAW","1.01","LLC_BI__Total_Exposure_Summary","","","","Total Exposure Summary","33521562008947617","Account","","","false","","false"
"a2HHo000002Bi3iMAC","","SC-000011333","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBfBMAW","1.01","LLC_BI__Add_Debt_Account","","","","Add Debt","58331562008947617","LLC_BI__Debt__c","","","false","","false"
"a2HHo000002Bi3jMAC","","SC-000011334","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBfCMAW","1.01","LLC_BI__Exposure_Exclusion_Enable","","","","Exposure Exclusion Enable","94171562008947618","LLC_BI__Excluded_Exposure__c","","","false","","false"
"a2HHo000002Bi3kMAC","","SC-000011335","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBfDMAW","1.01","LLC_BI__Exposure_Exclusion_Disable","","","","Exposure Exclusion Disable","27981562008947618","LLC_BI__Excluded_Exposure__c","","","false","","false"
"a2HHo000002Bi3lMAC","","SC-000011336","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBfEMAW","1.01","LLC_BI__TE_Expand_Loan_Relationship","","","","Expand Loan Relationship","40571562008947619","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002Bi3mMAC","","SC-000011337","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBfFMAW","1.01","LLC_BI__TE_Expand_Debt_Relationship","","","","Expand Debt Relationship","40231562008947619","LLC_BI__Debt__c","","","false","","false"
"a2HHo000002Bi3nMAC","","SC-000011338","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBfHMAW","1.01","","a2CHo000006EEg6MAG","","","","53001562008947620","Account","","","false","","false"
"a2HHo000002Bi3oMAC","","SC-000011339","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBfHMAW","2.01","LLC_BI__UI_Deposit_Products","a2CHo000006EEg7MAG","a2HHo000002Bi3nMAC","LLC_BI__Legal_Entities__r","","85351562008947620","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002Bi3pMAC","","SC-000011340","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBfGMAW","1.01","","","","","","81871562008947621","Account","","","false","","false"
"a2HHo000002Bi3qMAC","","SC-000011341","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBfGMAW","2.01","LLC_BI__UI_Loan_Products","","a2HHo000002Bi3pMAC","LLC_BI__Legal_Entities__r","","14431562008947621","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002Bi4UMAS","","SC-000011381","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBg0MAG","1.01","LLC_BI__Product_Package_Collateral_Schedule","","","","","21401563816286757","LLC_BI__Collateral__c","","","false","","false"
"a2HHo000002Bi4VMAS","","SC-000011382","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBg1MAG","1.01","LLC_BI__Prod_Pkg_UI_Related_Pledge_Schedule","","","","","11921563816286757","LLC_BI__Loan_Collateral2__c","","","false","","false"
"a2HHo000002Bi4XMAS","","SC-000011384","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBg3MAG","1.01","UI_PP_Approval_Section","a2CHo000006EEgiMAG","","","","42193825136722061","LLC_BI__Product_Package__c","","0.0","false","","false"
"a2HHo000002Bi4YMAS","","SC-000011385","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:36.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBg4MAG","1.0","","","","","","42821279522288697","LLC_BI__Treasury_Service__c","","","false","","false"
"a2HHo000002Bi4ZMAS","","SC-000011386","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBg4MAG","2.0","LLC_BI__Treasury_Maintenance_Add_Authorized_User","","a2HHo000002Bi4YMAS","LLC_BI__Authorized_Users__r","","42762526843336817","LLC_BI__Authorized_User__c","","","false","","false"
"a2HHo000002Bi4aMAC","","SC-000011387","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBg5MAG","1.0","","","","","","42347543508535023","LLC_BI__Treasury_Service__c","","","false","","false"
"a2HHo000002Bi4bMAC","","SC-000011388","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBg5MAG","2.0","LLC_BI__Treasury_Maint_Add_Analyzed_Account","","a2HHo000002Bi4aMAC","LLC_BI__Deposit_Service_Rel__r","","42015790928626828","LLC_BI__Analyzed_Account__c","","","false","","false"
"a2HHo000002Bi4cMAC","","SC-000011389","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBg7MAG","1.01","","a2CHo000006EEgjMAG","","","","19571567002572391","LLC_BI__Treasury_Service__c","","0.0","false","","false"
"a2HHo000002Bi4dMAC","","SC-000011390","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBg7MAG","2.01","","a2CHo000006EEgkMAG","a2HHo000002Bi4cMAC","LLC_BI__Product_Package__r","","01341567002572391","LLC_BI__Product_Package__c","","0.0","false","","false"
"a2HHo000002Bi4eMAC","","SC-000011391","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:38.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBg7MAG","3.01","LLC_BI__UI_Product_Summary","a2CHo000006EEglMAG","a2HHo000002Bi4dMAC","LLC_BI__Treasury_Services__r","","57881567002572392","LLC_BI__Treasury_Service__c","","0.0","false","","false"
"a2HHo000002Bi4fMAC","","SC-000011392","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBg6MAG","1.01","LLC_BI__Service_Details","","","","","59881567002572392","LLC_BI__Treasury_Service__c","","","false","","false"
"a2HHo000002Bi51MAC","","SC-000011452","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBidMAG","1.01","","a2CHo000006EEgsMAG","","","","42979163200271003","Account","","0.0","false","","false"
"a2HHo000002Bi52MAC","","SC-000011451","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBicMAG","1.01","","a2CHo000006EEgrMAG","","","","42761391667647080","Account","","0.0","false","","false"
"a2HHo000002Bi53MAC","","SC-000011453","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBieMAG","1.01","CAB_PP_Approval_Level_1","a2CHo000006EEgtMAG","","","","42927037331366888","LLC_BI__Product_Package__c","","0.0","false","","false"
"a2HHo000002Bi54MAC","","SC-000011454","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBifMAG","1.01","CAB_PP_Approval_Level_2","a2CHo000006EEguMAG","","","","42476190467740094","LLC_BI__Product_Package__c","","0.0","false","","false"
"a2HHo000002Bi55MAC","","SC-000011455","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBigMAG","1.01","CAB_PP_Approval_Level_3","a2CHo000006EEgvMAG","","","","42304091837754336","LLC_BI__Product_Package__c","","0.0","false","","false"
"a2HHo000002Bi56MAC","","SC-000011456","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBihMAG","1.01","LLC_BI__Relationship_Loan_Products","","","","","rcaui-42044520592","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002Bi57MAC","","SC-000011457","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBiiMAG","1.01","LLC_BI__Relationship_Loan_Products","","","","","rcaui-42219744540","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002Bi58MAC","","SC-000011458","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBijMAG","1.01","LLC_BI__Relationship_Loan_Products","","","","","rcaui-42578325886","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002Bi59MAC","","SC-000011459","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBikMAG","1.01","LLC_BI__ReviewDisplay","","","","","rcaui-42950577758","Account","","","false","","false"
"a2HHo000002Bi5AMAS","","SC-000011460","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBilMAG","1.01","LLC_BI__ReviewDisplay","","","","","rcaui-42437658528","Account","","","false","","false"
"a2HHo000002Bi5BMAS","","SC-000011461","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBicMAG","2.02","PMB_Products_Services","a2CHo000006EEgwMAG","a2HHo000002Bi52MAC","Opportunities","","42482066359482670","Opportunity","","0.0","false","","false"
"a2HHo000002Bi5CMAS","","SC-000011462","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBidMAG","2.02","PMB_Beneficial_Ownership","a2CHo000006EEgxMAG","a2HHo000002Bi51MAC","LLC_BI__Connected_To__r","","42821357919576353","LLC_BI__Connection__c","","0.0","false","","false"
"a2HHo000002Bi5pMAC","","SC-000010573","2023-10-31T13:56:27.000Z","005Ho00000AXMAwIAP","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBiyMAG","200.0","nFORCE__UI_Config_Builder","","a2HHo000002Bi5rMAC","nFORCE__Route_Groups__r","","42255842430737506","nFORCE__Route_Group__c","","","false","","false"
"a2HHo000002Bi5qMAC","","SC-000010571","2023-10-31T13:56:27.000Z","005Ho00000AXMAwIAP","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBXjMAO","1.0","","","","","","42204641093452466","nFORCE__System_Properties__c","","0.0","false","","false"
"a2HHo000002Bi5rMAC","","SC-000010572","2023-10-31T13:56:27.000Z","005Ho00000AXMAwIAP","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBiyMAG","100.0","","","","","","42325324793717775","nFORCE__Group__c","","","false","","false"
"a2HHo000002Bi5sMAC","","SC-000010574","2023-10-31T13:56:27.000Z","005Ho00000AXMAwIAP","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBizMAG","100.0","nFORCE__UI_Config_Builder_Group_List_Config","","","","","42801549771737344","nFORCE__Group__c","","","false","","false"
"a2HHo000002Bi5tMAC","","SC-000010575","2023-10-31T13:56:27.000Z","005Ho00000AXMAwIAP","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBj0MAG","100.0","nFORCE__UI_Config_Builder","","","","","42747894383219617","nFORCE__Route__c","","","false","","false"
"a2HHo000002Bi5uMAC","","SC-000010576","2023-10-31T13:56:27.000Z","005Ho00000AXMAwIAP","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBj1MAG","100.0","nFORCE__UI_Config_Builder","","","","","42394233173562152","nFORCE__Route_Group__c","","","false","","false"
"a2HHo000002Bi5vMAC","","SC-000010577","2023-10-31T13:56:27.000Z","005Ho00000AXMAwIAP","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBj2MAG","100.0","nFORCE__UI_Config_Builder","","","","","42685676376826283","nFORCE__Screen__c","","","false","","false"
"a2HHo000002Bi5wMAC","","SC-000010578","2023-10-31T13:56:27.000Z","005Ho00000AXMAwIAP","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBj3MAG","100.0","nFORCE__UI_Config_Builder","","","","","42521020120813644","nFORCE__Screen_Section__c","","","false","","false"
"a2HHo000002Bi5yMAC","","SC-000010580","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBj5MAG","1.01","","","","","Entity Compliance","42559122171193954","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002Bi5zMAC","","SC-000010581","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBj5MAG","2.01","LLC_BI__HMDA_Entity_Relationship_Name","","a2HHo000002Bi5yMAC","LLC_BI__Legal_Entities__r","Relationship","42546142899374012","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002Bi60MAC","","SC-000010582","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:38.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBj5MAG","3.01","LLC_BI__UI_HMDA_Entity_Compliance_2017","","a2HHo000002Bi5zMAC","LLC_BI__Entity_Compliances__r","Entity Compliance","42270017230766363","LLC_BI__Entity_Compliance__c","","","false","","false"
"a2HHo000002Bi61MAC","","SC-000010583","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBj6MAG","1.01","","","","","Loan Compliance","42364405444877119","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002Bi62MAC","","SC-000010584","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBj6MAG","2.01","LLC_BI__UI_HMDA_Loan_Compliance_2017","","a2HHo000002Bi61MAC","LLC_BI__Loan_Compliances__r","Loan Compliance","42439406865837687","LLC_BI__Loan_Compliance__c","","","false","","false"
"a2HHo000002Bi63MAC","","SC-000010585","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBj7MAG","1.01","","","","","Entity Compliance","42426049674313157","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002Bi64MAC","","SC-000010586","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBj7MAG","2.01","LLC_BI__HMDA_Entity_Relationship_Name","","a2HHo000002Bi63MAC","LLC_BI__Legal_Entities__r","Relationship","42401876157372820","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002Bi65MAC","","SC-000010587","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:38.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBj7MAG","3.01","LLC_BI__UI_HMDA_Entity_Compliance_2018","","a2HHo000002Bi64MAC","LLC_BI__Entity_Compliances__r","Entity Compliance","42526567057042942","LLC_BI__Entity_Compliance__c","","","false","","false"
"a2HHo000002Bi66MAC","","SC-000010588","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBj8MAG","1.01","","","","","Loan Compliance","42630333375654736","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002Bi67MAC","","SC-000010589","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBj8MAG","2.01","LLC_BI__UI_HMDA_Loan_Compliance_2018","","a2HHo000002Bi66MAC","LLC_BI__Loan_Compliances__r","Loan Compliance","42157750416022485","LLC_BI__Loan_Compliance__c","","","false","","false"
"a2HHo000002Bi69MAC","","SC-000010591","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjAMAW","1.01","LLC_BI__Memo_Detail","","","","","42555689757496348","LLC_BI__Credit_Memo_Modifcation__c","","","false","","false"
"a2HHo000002Bi6AMAS","","SC-000010592","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjBMAW","1.01","LLC_BI__Requires_Approval","","","","","42209616617786762","LLC_BI__Credit_Memo_Modifcation__c","","","false","","false"
"a2HHo000002Bi6BMAS","","SC-000010593","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjCMAW","1.01","LLC_BI__Does_Not_Require_Approval","","","","","42563107971729246","LLC_BI__Credit_Memo_Modifcation__c","","","false","","false"
"a2HHo000002Bi6CMAS","","SC-000010594","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjDMAW","1.01","LLC_BI__Modification_Description","","","","","42902522099669916","LLC_BI__Credit_Memo_Modifcation__c","","","false","","false"
"a2HHo000002Bi6DMAS","","SC-000010595","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjEMAW","10.0","LLC_BI__Product_Package_Compliance_Information","","","","Information","42900993272806603","LLC_BI__Product_Package__c","","","false","","false"
"a2HHo000002Bi6EMAS","","SC-000010596","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjFMAW","20.0","LLC_BI__Product_Package_Exposure_Information","","","","Exposure","42188696455623897","LLC_BI__Product_Package__c","","","false","","false"
"a2HHo000002Bi6FMAS","","SC-000010597","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjGMAW","10.0","LLC_BI__ReviewDisplay","","","","Review Detail","42705318296379279","LLC_BI__Product_Package__c","","","false","","false"
"a2HHo000002Bi6GMAS","","SC-000000000","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjHMAW","1.01","","","","","","42524514788423819","Account","","","false","","false"
"a2HHo000002Bi6HMAS","","SC-000000001","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjIMAW","1.01","","","","","","42334193564935023","Account","","","false","","false"
"a2HHo000002Bi6SMAS","","SC-000000012","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjHMAW","2.01","LLC_BI__UI_Loan_Products","","a2HHo000002Bi6GMAS","LLC_BI__Legal_Entities__r","","42633655348432794","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002Bi6TMAS","","SC-000000013","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjIMAW","2.01","LLC_BI__UI_Deposit_Products","","a2HHo000002Bi6HMAS","LLC_BI__Legal_Entities__r","","42912477079395575","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002Bi6VMAS","","SC-000000015","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjQMAW","0.0","LLC_BI__UI_Loan_Pricing_Information","a2CHo000006EEhWMAW","","","Pricing","42732352332637193","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002Bi6bMAC","","SC-000000021","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjWMAW","0.0","LLC_BI__UI_CRA_Loan_Information","","","","Loan Information","42999223603437129","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002Bi6cMAC","","SC-000000022","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjXMAW","0.0","LLC_BI__UI_CRA_Action_Taken","","","","Action Taken","42586513807761199","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002Bi6dMAC","","SC-000000023","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjYMAW","0.0","LLC_BI__UI_CRA_Property_Location","","","","Property Location","42446653086290732","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002Bi6eMAC","","SC-000000024","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBjZMAW","0.0","LLC_BI__UI_CRA_Other","","","","Other","42653334559858324","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002Bi6kMAC","","SC-000000810","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBkIMAW","1.01","","a2CHo000006EEhXMAW","","","","1002","Account","","","false","","false"
"a2HHo000002Bi6sMAC","","SC-000000818","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBlDMAW","1.01","","a2CHo000006EEhaMAG","","","","1010","LLC_BI__Treasury_Service__c","","0.0","false","","false"
"a2HHo000002Bi6tMAC","","SC-000000819","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBlDMAW","2.01","","a2CHo000006EEhbMAG","a2HHo000002Bi6sMAC","LLC_BI__Product_Package__r","","1011","LLC_BI__Product_Package__c","","0.0","false","","false"
"a2HHo000002Bi6uMAC","","SC-000000820","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:38.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBlDMAW","3.01","LLC_BI__UI_Product_Summary","a2CHo000006EEhcMAG","a2HHo000002Bi6tMAC","LLC_BI__Treasury_Services__r","","1012","LLC_BI__Treasury_Service__c","","0.0","false","","false"
"a2HHo000002Bi7bMAC","","SC-000000863","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XE3OMAW","5.01","nSBA__SBA_Form_1920_EPCOC","","","","EPCOC","1055","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002Bi8OMAS","","SC-000000912","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBk0MAG","1.01","","","","","Loan Relationship","1104","LLC_BI__Loan__c","","","false","","false"
"a2HHo000002Bi8PMAS","","SC-000000913","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBk0MAG","2.01","UI_Borrowing_Structure","","a2HHo000002Bi8OMAS","LLC_BI__Legal_Entities__r","Borrowing Structure","1105","LLC_BI__Legal_Entities__c","","","false","","false"
"a2HHo000002Bi8QMAS","","SC-000000914","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:41:37.000Z","005Ho00000AXM6UIAX","","","","a2FHo000003XBlcMAG","1.0","","","","","Tasks","1106","LLC_BI__Loan__c","","","false","","false"
