"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","nFORCE__Screen__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Parent_Screen_Section__c","nFORCE__Number_of_Columns__c","Custom_Code_in_Screen_Section__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Validation_Service__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c"
"a2FHo000003XE7lMAG","","Next Steps","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugI4MAI","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002BywSMAS","MappedSObjectScreenResource","","42026387749655120","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XE7mMAG","","Manual Underwriting","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugI5MAI","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002BywTMAS","MappedSObjectScreenResource","","42436132863705865","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XE7nMAG","","Exposure Confirmation","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugI6MAI","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002BywUMAS","MappedSObjectScreenResource","","42642258741948996","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XE7oMAG","","Approver 2 Details","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugI6MAI","false","false","true","false","false","30.0","slide","true","false","false","false","","true","","a2IHo000002BywYMAS","MappedSObjectScreenResource","","42690346092289065","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XE7pMAG","","Approver 1 Details","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugI6MAI","false","false","true","false","false","20.0","slide","true","false","false","false","","true","","a2IHo000002BywXMAS","MappedSObjectScreenResource","","42845144351141664","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XE7sMAG","","Secured RL Eligibility Loan","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugI8MAI","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42124333522309869","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XE7tMAG","","RL Personal SSN","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugI9MAI","false","false","true","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42319593300838665","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XE7uMAG","","RL Personal Contact","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugI9MAI","false","false","true","false","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42983032709375576","Contact","false","false","","","","","false","false","","Contact Information",""
"a2FHo000003XE7vMAG","","Secured RL Personal SSN (Individual Other Involved)","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIAMAY","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42255337437025156","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XE7wMAG","","Secured RL Personal Contact (Individual Other Involved)","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIAMAY","false","false","true","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42596237118365561","Contact","false","false","","","","","false","false","","Contact Information",""
"a2FHo000003XE7xMAG","","Secured RL Eligibility Loan","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIBMAY","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","21701602078251511","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XE80MAG","","Online Income Information","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIDMAY","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42951341567006027","LLC_BI__Income__c","false","false","","","","","false","false","","Income Information",""
"a2FHo000003XE81MAG","","Employment Information","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIDMAY","false","false","false","false","false","5.0","slide","true","false","false","false","","true","","a2IHo000002BywpMAC","MappedSObjectScreenResource","","42803243285654300","LLC_BI__Income__c","false","false","{{IF=""A OR B""}}
{{COND=""A"" FIELD=""LLC_BI__Income__c.LLC_BI__Income_Type__c"" IS=""Gross Annual Income""}}
{{COND=""B"" FIELD=""LLC_BI__Income__c.LLC_BI__Income_Type__c"" IS=""Other Income""}}
{{ENDIF}}","a2FHo000003XE80MAG","","","false","false","","Employment Information",""
"a2FHo000003XE82MAG","","OARL Personal Contact (Individual)","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIEMAY","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","a2IHo000002Byx9MAC","MappedSObjectScreenResource","","42091334483326552","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XE83MAG","","OARL Personal Contact Mailing Address","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIEMAY","false","false","true","true","false","5.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42881971439017351","Contact","false","false","{{IF=""A""}} {{COND=""A"" FIELD=""Contact.cm_Mailing_Same_as_Physical__c"" IS=""No""}} {{ENDIF}}","a2FHo000003XE82MAG","","","false","false","","",""
"a2FHo000003XE84MAG","","OARL Primary Identification","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIEMAY","false","false","false","false","false","30.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42089895662657270","Contact","false","false","","","","","false","false","","Primary ID Details","Please enter or confirm your Primary ID information"
"a2FHo000003XE85MAG","","OA Retail Personal Contact (Individual Other Involved)","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIFMAY","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","a2IHo000002BywrMAC","MappedSObjectScreenResource","","36661602603021302","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XE86MAG","","OA Retail - Mailing Address Info (Individual Other Involved)","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIFMAY","false","false","true","false","false","1.0","slide","true","false","false","false","","true","","a2IHo000002BywqMAC","MappedSObjectScreenResource","","67731602603021303","Contact","false","false","{{IF=""A""}} {{COND=""A"" FIELD=""Contact.cm_Mailing_Same_as_Physical__c"" IS=""No""}} {{ENDIF}}","a2FHo000003XE85MAG","","","false","false","","",""
"a2FHo000003XE87MAG","","Rental Expense","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIGMAY","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002BywZMAS","MappedSObjectScreenResource","","42743285209030347","LLC_BI__Debt__c","false","false","","","","","false","false","","",""
"a2FHo000003XE8FMAW","","Rate Structure","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugJkMAI","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","a2IHo000002Byu4MAC","MappedSObjectHierarchyScreenResource","","42641520088411847","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XE8GMAW","","Payment Structure","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugJkMAI","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","a2IHo000002Byu5MAC","MappedSObjectHierarchyScreenResource","","42271666587349797","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XE8HMAW","","Pricing","2023-11-03T15:07:02.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugJlMAI","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","a2IHo000002Byu6MAC","MappedSObjectScreenResource","","42995063743289917","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XE9yMAG","","Contact for Owners MRF","2023-11-03T15:07:03.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIYMAY","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","a2IHo000002ByxAMAS","MappedSObjectScreenResource","","42898616682147688","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XE9zMAG","","Connection for Owners MRF","2023-11-03T15:07:03.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIYMAY","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","a2IHo000002Byx5MAC","MappedSObjectScreenResource","","42469028204987190","LLC_BI__Connection__c","false","false","","","","","false","false","","",""
"a2FHo000003XEA0MAO","","Contact for Owners MRF","2023-11-03T15:07:03.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIZMAY","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42978270572628511","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XEA1MAO","","Connection for Owners MRF","2023-11-03T15:07:03.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIZMAY","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","a2IHo000002Byx6MAC","MappedSObjectScreenResource","","42008631851784830","LLC_BI__Connection__c","false","false","","","","","false","false","","",""
"a2FHo000003XEA2MAO","","Contact for Others Involved MRF","2023-11-03T15:07:03.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIaMAI","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42055505763515539","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XEA3MAO","","Mailing Address - Locked","2023-11-03T15:07:03.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHPMAY","false","false","false","false","false","11.0","slide","true","false","false","false","","false","","a2IHo000002BywwMAC","MappedSObjectScreenResource","","42876227488752121","Contact","false","false","{{IF=""A AND B""}}{{COND=""A"" FIELD=""Contact.Is_existing_customer__c"" IS=""Yes""}}{{COND=""B"" FIELD=""Contact.cm_Mailing_Same_as_Physical__c"" IS=""No""}}{{ENDIF}}","a2FHo000003XECLMA4","","","false","false","","",""
"a2FHo000003XEA4MAO","","Existing Customer? Hidden","2023-11-03T15:07:03.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHQMAY","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","a2IHo000002Byx0MAC","MappedSObjectScreenResource","","42596566270777091","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XEA5MAO","","Personal Info- Locked","2023-11-03T15:07:03.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHQMAY","false","false","false","false","false","1.0","slide","true","false","false","false","","false","","a2IHo000002Byx1MAC","MappedSObjectScreenResource","","42956104356690565","Contact","false","false","{{IF=""A""}} {{COND=""A"" FIELD=""Contact.Is_existing_customer__c"" IS=""Yes""}}{{ENDIF}}","a2FHo000003XEA4MAO","","","false","false","","",""
"a2FHo000003XEA6MAO","","Co Owner Mailing Address- Locked","2023-11-03T15:07:03.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHQMAY","false","false","false","true","false","11.0","slide","true","false","false","false","","false","","a2IHo000002Byx3MAC","MappedSObjectScreenResource","","42390661367363766","Contact","false","false","{{IF=""A AND B""}}{{COND=""A"" FIELD=""Contact.Is_existing_customer__c"" IS=""Yes""}}{{COND=""B"" FIELD=""Contact.cm_Mailing_Same_as_Physical__c"" IS=""No""}}{{ENDIF}}","a2FHo000003XECMMA4","","","false","false","","",""
"a2FHo000003XEA7MAO","","Adverse Actions/Counter Offers","2023-11-03T15:07:03.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIfMAI","false","false","true","false","false","5.0","slide","true","false","false","false","","true","","a2IHo000002Byx7MAC","MappedSObjectHierarchyScreenResource","","42872505570890938","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEACMA4","","DEP Primary Identification- Driver License or State ID","2023-11-03T15:07:03.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHPMAY","false","false","false","false","false","35.0","slide","true","false","false","false","","true","","a2IHo000002ByxGMAS","MappedSObjectScreenResource","","42979426795959135","Contact","false","false","{{IF=""A OR B""}}{{COND=""A"" FIELD=""Contact.cs_Primary_ID_Type__c"" IS=""Driver License""}}{{COND=""B"" FIELD=""Contact.cs_Primary_ID_Type__c"" IS=""State ID""}}{{ENDIF}}","a2FHo000003XEBAMA4","","","false","false","","",""
"a2FHo000003XEADMA4","","DEP Primary Identification- Passport","2023-11-03T15:07:03.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHPMAY","false","false","false","false","false","35.0","slide","true","false","false","false","","true","","a2IHo000002ByxHMAS","MappedSObjectScreenResource","","42921319449214013","Contact","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""Contact.cs_Primary_ID_Type__c"" IS=""Passport""}}{{ENDIF}}","a2FHo000003XEBAMA4","","","false","false","","",""
"a2FHo000003XEAEMA4","","OARL Primary Identification- Driver License or State ID","2023-11-03T15:07:03.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIEMAY","false","false","false","false","false","35.0","slide","true","false","false","false","","true","","a2IHo000002ByxJMAS","MappedSObjectScreenResource","","42505198442758894","Contact","false","false","{{IF=""A OR B""}}{{COND=""A"" FIELD=""Contact.cs_Primary_ID_Type__c"" IS=""Driver License""}}{{COND=""B"" FIELD=""Contact.cs_Primary_ID_Type__c"" IS=""State ID""}}{{ENDIF}}","a2FHo000003XE84MAG","","","false","false","","",""
"a2FHo000003XEAFMA4","","OARL Primary Identification- Passport","2023-11-03T15:07:03.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIEMAY","false","false","false","false","false","35.0","slide","true","false","false","false","","true","","a2IHo000002ByxIMAS","MappedSObjectScreenResource","","42879914738380140","Contact","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""Contact.cs_Primary_ID_Type__c"" IS=""Passport""}}{{ENDIF}}","a2FHo000003XE84MAG","","","false","false","","",""
"a2FHo000003XEAHMA4","","Enhanced Fees Management","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIJMAY","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","05171602764631666","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAIMA4","","Add Non Standard Fee","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIJMAY","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","06371602764631667","LLC_BI__Fee__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAJMA4","","Enhanced Fee Loan Aggregate Summary","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIJMAY","false","false","true","true","false","20.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","12321602764631667","LLC_BI__Fee_Loan_Aggregate__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAKMA4","","Third Party Management","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIKMAY","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","12291602764631667","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEALMA4","","Debt Schedule","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugILMAY","false","false","false","true","false","0.0","slide","false","false","false","false","","false","","","MappedSObjectScreenResource","","23511602764631668","LLC_BI__Debt__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAMMA4","","Asset Schedule","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugILMAY","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","03341602764631668","nRetail__Asset__c","false","false","","","","","false","false","","",""
"a2FHo000003XEANMA4","","Income Schedule","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugILMAY","false","false","true","true","false","20.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","74581602764631669","LLC_BI__Income__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAOMA4","","Add Debt","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugILMAY","false","false","false","true","false","30.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","47501602764631669","LLC_BI__Debt__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAPMA4","","Add Asset","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugILMAY","false","false","true","true","false","40.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","70551602764631669","nRetail__Asset__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAQMA4","","Add Income","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugILMAY","false","false","true","true","false","50.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","60431602764631670","LLC_BI__Income__c","false","false","","","","","false","false","","",""
"a2FHo000003XEARMA4","","Underwriting_Overview","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugILMAY","false","false","true","true","false","60.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","40901602764631670","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEASMA4","","Decision_Overview","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugILMAY","false","false","true","true","false","70.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","44321602764631671","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEATMA4","","HMDA","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIMMAY","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","69931602764631671","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAUMA4","","Borrowing Structure","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugINMAY","false","false","false","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002BywaMAC","MappedSObjectHierarchyScreenResource","","42381602764631671","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAVMA4","","Next Steps","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIOMAY","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002BywcMAC","MappedSObjectScreenResource","","04911602764631672","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAWMA4","","Manual Underwriting","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIPMAY","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002BywdMAC","MappedSObjectScreenResource","","52991602764631672","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAXMA4","","Exposure Confirmation","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIQMAY","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002ByweMAC","MappedSObjectScreenResource","","09811602764631672","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAYMA4","","Approver 2 Details","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIQMAY","false","false","true","false","false","30.0","slide","true","false","false","false","","true","","a2IHo000002BywgMAC","MappedSObjectScreenResource","","51031602764631673","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAZMA4","","Approver 1 Details","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIQMAY","false","false","true","false","false","20.0","slide","true","false","false","false","","true","","a2IHo000002BywfMAC","MappedSObjectScreenResource","","23201602764631673","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAaMAO","","Application Details","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIRMAY","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","a2IHo000002BywhMAC","MappedSObjectScreenResource","","42767612614932431","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAbMAO","","Loan Team Members","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugISMAY","false","false","false","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002BywiMAC","MappedSObjectHierarchyScreenResource","","42612953565472471","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAcMAO","","Pricing Details","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIRMAY","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","a2IHo000002BywjMAC","MappedSObjectScreenResource","","42585988789327085","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAdMAO","","Collateral Summary","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugITMAY","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","a2IHo000002BywkMAC","MappedSObjectHierarchyScreenResource","","42846165560699435","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAeMAO","","Editable Details","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIUMAY","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002BywmMAC","MappedSObjectScreenResource","","42043050201201829","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAgMAO","","OA- Retail Loan Primary Identification (individual Other Involved)","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIFMAY","false","false","false","false","false","20.0","slide","true","false","false","false","","true","","a2IHo000002BywsMAC","MappedSObjectScreenResource","","42468691720765814","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XEAhMAO","","Secured RL Eligibility Loan","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIWMAY","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","a2IHo000002Byx8MAC","MappedSObjectScreenResource","","57981603129897154","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAiMAO","","Rental Expense","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIXMAY","false","false","false","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002BywuMAC","MappedSObjectScreenResource","","42437107615963589","LLC_BI__Debt__c","false","false","","","","","false","false","","",""
